entity_id,state,last_changed
sensor.elmatare_active_power_l1,2.377234446243055,2026-01-08T01:00:00.000Z
sensor.elmatare_active_power_l1,2.261178442541389,2026-01-08T02:00:00.000Z
sensor.elmatare_active_power_l1,2.306879452098889,2026-01-08T03:00:00.000Z
sensor.elmatare_active_power_l1,1.6282504036324996,2026-01-08T04:00:00.000Z
sensor.elmatare_active_power_l1,0.39123394436444453,2026-01-08T05:00:00.000Z
sensor.elmatare_active_power_l1,-0.5383669700047221,2026-01-08T06:00:00.000Z
sensor.elmatare_active_power_l1,0.45902430441833336,2026-01-08T07:00:00.000Z
sensor.elmatare_active_power_l1,0.7860646699002779,2026-01-08T08:00:00.000Z
sensor.elmatare_active_power_l1,0.6128284754961112,2026-01-08T09:00:00.000Z
sensor.elmatare_active_power_l1,-0.38213007304027774,2026-01-08T10:00:00.000Z
sensor.elmatare_active_power_l1,-0.5812511861241666,2026-01-08T11:00:00.000Z
sensor.elmatare_active_power_l1,-0.5885790304152778,2026-01-08T12:00:00.000Z
sensor.elmatare_active_power_l1,-0.3051189763980556,2026-01-08T13:00:00.000Z
sensor.elmatare_active_power_l1,-0.21776892742194442,2026-01-08T14:00:00.000Z
sensor.elmatare_active_power_l1,-0.3182650878466667,2026-01-08T15:00:00.000Z
sensor.elmatare_active_power_l1,-0.5658500150580555,2026-01-08T16:00:00.000Z
sensor.elmatare_active_power_l1,-0.18742523880361114,2026-01-08T17:00:00.000Z
sensor.elmatare_active_power_l1,-0.21348110841999998,2026-01-08T18:00:00.000Z
sensor.elmatare_active_power_l1,-0.30116178828055556,2026-01-08T19:00:00.000Z
sensor.elmatare_active_power_l1,0.1691411318488889,2026-01-08T20:00:00.000Z
sensor.elmatare_active_power_l1,0.45305154526166674,2026-01-08T21:00:00.000Z
sensor.elmatare_active_power_l1,0.3528751449172222,2026-01-08T22:00:00.000Z
sensor.elmatare_active_power_l1,1.3504148323061111,2026-01-08T23:00:00.000Z
sensor.elmatare_active_power_l1,2.0712531714688884,2026-01-09T00:00:00.000Z
sensor.elmatare_active_power_l1,2.2022017506891665,2026-01-09T01:00:00.000Z
sensor.elmatare_active_power_l1,1.7594087245233332,2026-01-09T02:00:00.000Z
sensor.elmatare_active_power_l1,1.6697863488633333,2026-01-09T03:00:00.000Z
sensor.elmatare_active_power_l1,1.560213827374722,2026-01-09T04:00:00.000Z
sensor.elmatare_active_power_l1,2.017920328536389,2026-01-09T05:00:00.000Z
sensor.elmatare_active_power_l1,-0.5623136036683334,2026-01-09T06:00:00.000Z
sensor.elmatare_active_power_l1,-1.011882444325,2026-01-09T07:00:00.000Z
sensor.elmatare_active_power_l1,-0.8985101508330554,2026-01-09T08:00:00.000Z
sensor.elmatare_active_power_l1,-0.6990776880305556,2026-01-09T09:00:00.000Z
sensor.elmatare_active_power_l1,-0.2821563756416667,2026-01-09T10:00:00.000Z
sensor.elmatare_active_power_l1,-0.23120384346305559,2026-01-09T11:00:00.000Z
sensor.elmatare_active_power_l1,-0.11642401517555556,2026-01-09T12:00:00.000Z
sensor.elmatare_active_power_l1,-0.3279109936549999,2026-01-09T13:00:00.000Z
sensor.elmatare_active_power_l1,-0.12314000933083331,2026-01-09T14:00:00.000Z
sensor.elmatare_active_power_l1,1.2778482407594445,2026-01-09T15:00:00.000Z
sensor.elmatare_active_power_l1,0.5865465945272222,2026-01-09T16:00:00.000Z
sensor.elmatare_active_power_l1,0.9734708953275003,2026-01-09T17:00:00.000Z
sensor.elmatare_active_power_l1,0.4821051464647222,2026-01-09T18:00:00.000Z
sensor.elmatare_active_power_l1,0.43864541490861103,2026-01-09T19:00:00.000Z
sensor.elmatare_active_power_l1,0.3265709582086111,2026-01-09T20:00:00.000Z
sensor.elmatare_active_power_l1,0.41564641853944445,2026-01-09T21:00:00.000Z
sensor.elmatare_active_power_l1,0.3464087250530555,2026-01-09T22:00:00.000Z
sensor.elmatare_active_power_l1,0.3633080998180556,2026-01-09T23:00:00.000Z
sensor.elmatare_active_power_l1,-0.021,2026-07-12T13:41:32.433Z
sensor.elmatare_active_power_l2,1.9260625636833335,2026-01-07T23:00:00.000Z
sensor.elmatare_active_power_l2,3.251589136896111,2026-01-08T00:00:00.000Z
sensor.elmatare_active_power_l2,3.3019722634527784,2026-01-08T01:00:00.000Z
sensor.elmatare_active_power_l2,3.576081362760277,2026-01-08T02:00:00.000Z
sensor.elmatare_active_power_l2,3.529473365909166,2026-01-08T03:00:00.000Z
sensor.elmatare_active_power_l2,3.7724518965730547,2026-01-08T04:00:00.000Z
sensor.elmatare_active_power_l2,2.9083507719361115,2026-01-08T05:00:00.000Z
sensor.elmatare_active_power_l2,1.0767805059891666,2026-01-08T06:00:00.000Z
sensor.elmatare_active_power_l2,1.725068748200833,2026-01-08T07:00:00.000Z
sensor.elmatare_active_power_l2,2.360164147886667,2026-01-08T08:00:00.000Z
sensor.elmatare_active_power_l2,1.4772175509127778,2026-01-08T09:00:00.000Z
sensor.elmatare_active_power_l2,0.472880858446389,2026-01-08T10:00:00.000Z
sensor.elmatare_active_power_l2,0.7201281298861112,2026-01-08T11:00:00.000Z
sensor.elmatare_active_power_l2,0.9977542192974999,2026-01-08T12:00:00.000Z
sensor.elmatare_active_power_l2,0.5382290143925,2026-01-08T13:00:00.000Z
sensor.elmatare_active_power_l2,0.4369584498041667,2026-01-08T14:00:00.000Z
sensor.elmatare_active_power_l2,0.6449205276011112,2026-01-08T15:00:00.000Z
sensor.elmatare_active_power_l2,0.9503129920619444,2026-01-08T16:00:00.000Z
sensor.elmatare_active_power_l2,0.2516723035066667,2026-01-08T17:00:00.000Z
sensor.elmatare_active_power_l2,0.29803063948666664,2026-01-08T18:00:00.000Z
sensor.elmatare_active_power_l2,0.5014875321675,2026-01-08T19:00:00.000Z
sensor.elmatare_active_power_l2,1.3569392412755554,2026-01-08T20:00:00.000Z
sensor.elmatare_active_power_l2,1.6564428476258335,2026-01-08T21:00:00.000Z
sensor.elmatare_active_power_l2,1.830307657352778,2026-01-08T22:00:00.000Z
sensor.elmatare_active_power_l2,2.3350651634405555,2026-01-08T23:00:00.000Z
sensor.elmatare_active_power_l2,3.620491376831111,2026-01-09T00:00:00.000Z
sensor.elmatare_active_power_l2,3.4047577592461113,2026-01-09T01:00:00.000Z
sensor.elmatare_active_power_l2,4.099855702837778,2026-01-09T02:00:00.000Z
sensor.elmatare_active_power_l2,4.074379068811112,2026-01-09T03:00:00.000Z
sensor.elmatare_active_power_l2,4.248253422916945,2026-01-09T04:00:00.000Z
sensor.elmatare_active_power_l2,3.8688863461761103,2026-01-09T05:00:00.000Z
sensor.elmatare_active_power_l2,1.0407513459941666,2026-01-09T06:00:00.000Z
sensor.elmatare_active_power_l2,1.8530614973933337,2026-01-09T07:00:00.000Z
sensor.elmatare_active_power_l2,1.6520841918455555,2026-01-09T08:00:00.000Z
sensor.elmatare_active_power_l2,1.2029663795991667,2026-01-09T09:00:00.000Z
sensor.elmatare_active_power_l2,0.61505434389,2026-01-09T10:00:00.000Z
sensor.elmatare_active_power_l2,0.5683750674850001,2026-01-09T11:00:00.000Z
sensor.elmatare_active_power_l2,0.5754535186108333,2026-01-09T12:00:00.000Z
sensor.elmatare_active_power_l2,1.0323582555455555,2026-01-09T13:00:00.000Z
sensor.elmatare_active_power_l2,1.2714373563733332,2026-01-09T14:00:00.000Z
sensor.elmatare_active_power_l2,2.178338979380556,2026-01-09T15:00:00.000Z
sensor.elmatare_active_power_l2,1.165563278010278,2026-01-09T16:00:00.000Z
sensor.elmatare_active_power_l2,0.8960153718844444,2026-01-09T17:00:00.000Z
sensor.elmatare_active_power_l2,1.1321810912541668,2026-01-09T18:00:00.000Z
sensor.elmatare_active_power_l2,1.5022305861916667,2026-01-09T19:00:00.000Z
sensor.elmatare_active_power_l2,1.537459368965,2026-01-09T20:00:00.000Z
sensor.elmatare_active_power_l2,1.129516836535278,2026-01-09T21:00:00.000Z
sensor.elmatare_active_power_l2,0.9442390973669447,2026-01-09T22:00:00.000Z
sensor.elmatare_active_power_l2,0.8509588650213887,2026-01-09T23:00:00.000Z
sensor.elmatare_active_power_l2,-0.181,2026-07-12T13:41:42.416Z
sensor.elmatare_active_power_l3,0.663124953945,2026-01-07T23:00:00.000Z
sensor.elmatare_active_power_l3,2.4435263963000007,2026-01-08T00:00:00.000Z
sensor.elmatare_active_power_l3,2.3103762314091667,2026-01-08T01:00:00.000Z
sensor.elmatare_active_power_l3,2.2436879338530558,2026-01-08T02:00:00.000Z
sensor.elmatare_active_power_l3,2.2402344117786113,2026-01-08T03:00:00.000Z
sensor.elmatare_active_power_l3,1.6318890090244442,2026-01-08T04:00:00.000Z
sensor.elmatare_active_power_l3,0.3436423756913889,2026-01-08T05:00:00.000Z
sensor.elmatare_active_power_l3,-0.5365319915116668,2026-01-08T06:00:00.000Z
sensor.elmatare_active_power_l3,0.3995136022302777,2026-01-08T07:00:00.000Z
sensor.elmatare_active_power_l3,0.8739548398966668,2026-01-08T08:00:00.000Z
sensor.elmatare_active_power_l3,0.5176197147294445,2026-01-08T09:00:00.000Z
sensor.elmatare_active_power_l3,-0.06919999671222221,2026-01-08T10:00:00.000Z
sensor.elmatare_active_power_l3,-0.11522172193722219,2026-01-08T11:00:00.000Z
sensor.elmatare_active_power_l3,-0.4005693542083333,2026-01-08T12:00:00.000Z
sensor.elmatare_active_power_l3,-0.20462961920666667,2026-01-08T13:00:00.000Z
sensor.elmatare_active_power_l3,-0.22708619173722222,2026-01-08T14:00:00.000Z
sensor.elmatare_active_power_l3,-0.3251867490636111,2026-01-08T15:00:00.000Z
sensor.elmatare_active_power_l3,-0.3825502519072223,2026-01-08T16:00:00.000Z
sensor.elmatare_active_power_l3,-0.05465497797638889,2026-01-08T17:00:00.000Z
sensor.elmatare_active_power_l3,-0.08628575109916665,2026-01-08T18:00:00.000Z
sensor.elmatare_active_power_l3,-0.2218112108861111,2026-01-08T19:00:00.000Z
sensor.elmatare_active_power_l3,0.13628408576388887,2026-01-08T20:00:00.000Z
sensor.elmatare_active_power_l3,0.49700017585944445,2026-01-08T21:00:00.000Z
sensor.elmatare_active_power_l3,0.5173482670016667,2026-01-08T22:00:00.000Z
sensor.elmatare_active_power_l3,1.4467719659047222,2026-01-08T23:00:00.000Z
sensor.elmatare_active_power_l3,2.2706507652327774,2026-01-09T00:00:00.000Z
sensor.elmatare_active_power_l3,2.333722392794445,2026-01-09T01:00:00.000Z
sensor.elmatare_active_power_l3,1.8846304521422221,2026-01-09T02:00:00.000Z
sensor.elmatare_active_power_l3,1.843355146216944,2026-01-09T03:00:00.000Z
sensor.elmatare_active_power_l3,1.7024247952691665,2026-01-09T04:00:00.000Z
sensor.elmatare_active_power_l3,2.1524560548016667,2026-01-09T05:00:00.000Z
sensor.elmatare_active_power_l3,-0.4615137735030556,2026-01-09T06:00:00.000Z
sensor.elmatare_active_power_l3,-0.8591766810966668,2026-01-09T07:00:00.000Z
sensor.elmatare_active_power_l3,-0.7757854470866666,2026-01-09T08:00:00.000Z
sensor.elmatare_active_power_l3,-0.5249139087997222,2026-01-09T09:00:00.000Z
sensor.elmatare_active_power_l3,-0.3441569029441667,2026-01-09T10:00:00.000Z
sensor.elmatare_active_power_l3,-0.2479337958825,2026-01-09T11:00:00.000Z
sensor.elmatare_active_power_l3,-0.15191140041222226,2026-01-09T12:00:00.000Z
sensor.elmatare_active_power_l3,-0.37670574142666663,2026-01-09T13:00:00.000Z
sensor.elmatare_active_power_l3,-0.15346161249694448,2026-01-09T14:00:00.000Z
sensor.elmatare_active_power_l3,0.5531234484524999,2026-01-09T15:00:00.000Z
sensor.elmatare_active_power_l3,0.5727171697527779,2026-01-09T16:00:00.000Z
sensor.elmatare_active_power_l3,0.5996845823630556,2026-01-09T17:00:00.000Z
sensor.elmatare_active_power_l3,0.6451651959449999,2026-01-09T18:00:00.000Z
sensor.elmatare_active_power_l3,0.5366480499830556,2026-01-09T19:00:00.000Z
sensor.elmatare_active_power_l3,0.540675718136111,2026-01-09T20:00:00.000Z
sensor.elmatare_active_power_l3,0.525518397483889,2026-01-09T21:00:00.000Z
sensor.elmatare_active_power_l3,0.5275313809822223,2026-01-09T22:00:00.000Z
sensor.elmatare_active_power_l3,0.48930406755916667,2026-01-09T23:00:00.000Z
sensor.elmatare_active_power_l3,0.175,2026-07-12T13:41:42.422Z
sensor.0xf4ce365d8573ed2f_total_active_power,0,2026-01-07T23:00:00.000Z
sensor.0xf4ce365d8573ed2f_total_active_power,0,2026-01-08T00:00:00.000Z
sensor.0xf4ce365d8573ed2f_total_active_power,0,2026-07-12T06:14:09.483Z
sensor.elmatare_current_l1,3.958679257222222,2026-01-07T23:00:00.000Z
sensor.elmatare_current_l1,10.510313468861112,2026-01-08T00:00:00.000Z
sensor.elmatare_current_l1,10.438446401805555,2026-01-08T01:00:00.000Z
sensor.elmatare_current_l1,9.904666938138888,2026-01-08T02:00:00.000Z
sensor.elmatare_current_l1,10.120099164861115,2026-01-08T03:00:00.000Z
sensor.elmatare_current_l1,7.299717886222222,2026-01-08T04:00:00.000Z
sensor.elmatare_current_l1,2.6641885911111105,2026-01-08T05:00:00.000Z
sensor.elmatare_current_l1,2.687201695,2026-01-08T06:00:00.000Z
sensor.elmatare_current_l1,3.3093097675000003,2026-01-08T07:00:00.000Z
sensor.elmatare_current_l1,3.686724528361111,2026-01-08T08:00:00.000Z
sensor.elmatare_current_l1,3.870502179388889,2026-01-08T09:00:00.000Z
sensor.elmatare_current_l1,2.1425560836111113,2026-01-08T10:00:00.000Z
sensor.elmatare_current_l1,2.9663686136388896,2026-01-08T11:00:00.000Z
sensor.elmatare_current_l1,2.877526959361111,2026-01-08T12:00:00.000Z
sensor.elmatare_current_l1,1.846198308333334,2026-01-08T13:00:00.000Z
sensor.elmatare_current_l1,1.363263365027778,2026-01-08T14:00:00.000Z
sensor.elmatare_current_l1,1.8777023070555554,2026-01-08T15:00:00.000Z
sensor.elmatare_current_l1,2.904311091722222,2026-01-08T16:00:00.000Z
sensor.elmatare_current_l1,1.6424159296111107,2026-01-08T17:00:00.000Z
sensor.elmatare_current_l1,1.7007549990833333,2026-01-08T18:00:00.000Z
sensor.elmatare_current_l1,1.9395477735833335,2026-01-08T19:00:00.000Z
sensor.elmatare_current_l1,2.766081858527778,2026-01-08T20:00:00.000Z
sensor.elmatare_current_l1,2.9073353831944444,2026-01-08T21:00:00.000Z
sensor.elmatare_current_l1,2.614619437305556,2026-01-08T22:00:00.000Z
sensor.elmatare_current_l1,6.4781512625,2026-01-08T23:00:00.000Z
sensor.elmatare_current_l1,9.120671938583333,2026-01-09T00:00:00.000Z
sensor.elmatare_current_l1,9.766166662388887,2026-01-09T01:00:00.000Z
sensor.elmatare_current_l1,7.76586034875,2026-01-09T02:00:00.000Z
sensor.elmatare_current_l1,7.3833574803055555,2026-01-09T03:00:00.000Z
sensor.elmatare_current_l1,6.904850096416666,2026-01-09T04:00:00.000Z
sensor.elmatare_current_l1,8.921013204916663,2026-01-09T05:00:00.000Z
sensor.elmatare_current_l1,2.973537990888889,2026-01-09T06:00:00.000Z
sensor.elmatare_current_l1,4.6004308926111115,2026-01-09T07:00:00.000Z
sensor.elmatare_current_l1,4.217361140027777,2026-01-09T08:00:00.000Z
sensor.elmatare_current_l1,3.3320836308888886,2026-01-09T09:00:00.000Z
sensor.elmatare_current_l1,1.8798292723055556,2026-01-09T10:00:00.000Z
sensor.elmatare_current_l1,1.6899396946111114,2026-01-09T11:00:00.000Z
sensor.elmatare_current_l1,1.5357938372499997,2026-01-09T12:00:00.000Z
sensor.elmatare_current_l1,2.1361982433888893,2026-01-09T13:00:00.000Z
sensor.elmatare_current_l1,2.2002927682222224,2026-01-09T14:00:00.000Z
sensor.elmatare_current_l1,6.1465150177500005,2026-01-09T15:00:00.000Z
sensor.elmatare_current_l1,3.301322284611111,2026-01-09T16:00:00.000Z
sensor.elmatare_current_l1,4.860989913166667,2026-01-09T17:00:00.000Z
sensor.elmatare_current_l1,2.910605625027778,2026-01-09T18:00:00.000Z
sensor.elmatare_current_l1,2.8404739160277774,2026-01-09T19:00:00.000Z
sensor.elmatare_current_l1,2.5461209775277776,2026-01-09T20:00:00.000Z
sensor.elmatare_current_l1,2.850200715416666,2026-01-09T21:00:00.000Z
sensor.elmatare_current_l1,2.534761398194444,2026-01-09T22:00:00.000Z
sensor.elmatare_current_l1,2.5888426348888887,2026-01-09T23:00:00.000Z
sensor.elmatare_current_l1,0.900,2026-07-12T13:41:42.373Z
sensor.elmatare_current_l2,8.627810233861112,2026-01-07T23:00:00.000Z
sensor.elmatare_current_l2,14.173991042666666,2026-01-08T00:00:00.000Z
sensor.elmatare_current_l2,14.386085354194448,2026-01-08T01:00:00.000Z
sensor.elmatare_current_l2,15.598529831305557,2026-01-08T02:00:00.000Z
sensor.elmatare_current_l2,15.43482020069444,2026-01-08T03:00:00.000Z
sensor.elmatare_current_l2,16.59283659488889,2026-01-08T04:00:00.000Z
sensor.elmatare_current_l2,12.906715524277779,2026-01-08T05:00:00.000Z
sensor.elmatare_current_l2,4.8904109682222225,2026-01-08T06:00:00.000Z
sensor.elmatare_current_l2,7.742966546250002,2026-01-08T07:00:00.000Z
sensor.elmatare_current_l2,10.38137552738889,2026-01-08T08:00:00.000Z
sensor.elmatare_current_l2,6.608755415166666,2026-01-08T09:00:00.000Z
sensor.elmatare_current_l2,2.507691052166667,2026-01-08T10:00:00.000Z
sensor.elmatare_current_l2,4.028757598777777,2026-01-08T11:00:00.000Z
sensor.elmatare_current_l2,4.533854868833333,2026-01-08T12:00:00.000Z
sensor.elmatare_current_l2,2.7029626520277783,2026-01-08T13:00:00.000Z
sensor.elmatare_current_l2,2.359290184638889,2026-01-08T14:00:00.000Z
sensor.elmatare_current_l2,3.3957046653055554,2026-01-08T15:00:00.000Z
sensor.elmatare_current_l2,4.50586177875,2026-01-08T16:00:00.000Z
sensor.elmatare_current_l2,1.8419504694722224,2026-01-08T17:00:00.000Z
sensor.elmatare_current_l2,1.9778744584444443,2026-01-08T18:00:00.000Z
sensor.elmatare_current_l2,2.627401704472222,2026-01-08T19:00:00.000Z
sensor.elmatare_current_l2,6.16358700975,2026-01-08T20:00:00.000Z
sensor.elmatare_current_l2,7.555595896888889,2026-01-08T21:00:00.000Z
sensor.elmatare_current_l2,8.273900502583333,2026-01-08T22:00:00.000Z
sensor.elmatare_current_l2,10.430566698416667,2026-01-08T23:00:00.000Z
sensor.elmatare_current_l2,15.92634912158333,2026-01-09T00:00:00.000Z
sensor.elmatare_current_l2,14.979019520111109,2026-01-09T01:00:00.000Z
sensor.elmatare_current_l2,17.986183946249998,2026-01-09T02:00:00.000Z
sensor.elmatare_current_l2,17.956783278083336,2026-01-09T03:00:00.000Z
sensor.elmatare_current_l2,18.688322017527778,2026-01-09T04:00:00.000Z
sensor.elmatare_current_l2,17.010186307500003,2026-01-09T05:00:00.000Z
sensor.elmatare_current_l2,5.052886114361111,2026-01-09T06:00:00.000Z
sensor.elmatare_current_l2,8.264527782,2026-01-09T07:00:00.000Z
sensor.elmatare_current_l2,7.522568487250001,2026-01-09T08:00:00.000Z
sensor.elmatare_current_l2,5.445196164027777,2026-01-09T09:00:00.000Z
sensor.elmatare_current_l2,3.043113608250001,2026-01-09T10:00:00.000Z
sensor.elmatare_current_l2,2.886819477166666,2026-01-09T11:00:00.000Z
sensor.elmatare_current_l2,2.9736335820833326,2026-01-09T12:00:00.000Z
sensor.elmatare_current_l2,4.725992862138889,2026-01-09T13:00:00.000Z
sensor.elmatare_current_l2,5.7778156480277785,2026-01-09T14:00:00.000Z
sensor.elmatare_current_l2,9.770593039527776,2026-01-09T15:00:00.000Z
sensor.elmatare_current_l2,5.5390551956388885,2026-01-09T16:00:00.000Z
sensor.elmatare_current_l2,4.465305910555555,2026-01-09T17:00:00.000Z
sensor.elmatare_current_l2,5.381174783694444,2026-01-09T18:00:00.000Z
sensor.elmatare_current_l2,6.83886675738889,2026-01-09T19:00:00.000Z
sensor.elmatare_current_l2,6.998040202694445,2026-01-09T20:00:00.000Z
sensor.elmatare_current_l2,5.345149927805555,2026-01-09T21:00:00.000Z
sensor.elmatare_current_l2,4.64293685336111,2026-01-09T22:00:00.000Z
sensor.elmatare_current_l2,4.236969134749999,2026-01-09T23:00:00.000Z
sensor.elmatare_current_l2,1.000,2026-07-12T13:41:42.379Z
sensor.elmatare_current_l3,4.341854974972222,2026-01-07T23:00:00.000Z
sensor.elmatare_current_l3,10.765835982805557,2026-01-08T00:00:00.000Z
sensor.elmatare_current_l3,10.219745243083334,2026-01-08T01:00:00.000Z
sensor.elmatare_current_l3,9.919280542250002,2026-01-08T02:00:00.000Z
sensor.elmatare_current_l3,9.91316155688889,2026-01-08T03:00:00.000Z
sensor.elmatare_current_l3,7.52240136186111,2026-01-08T04:00:00.000Z
sensor.elmatare_current_l3,3.210776254972222,2026-01-08T05:00:00.000Z
sensor.elmatare_current_l3,3.113343898166667,2026-01-08T06:00:00.000Z
sensor.elmatare_current_l3,3.5539864064722217,2026-01-08T07:00:00.000Z
sensor.elmatare_current_l3,4.242351189944444,2026-01-08T08:00:00.000Z
sensor.elmatare_current_l3,3.8351248748333333,2026-01-08T09:00:00.000Z
sensor.elmatare_current_l3,2.3005398853888894,2026-01-08T10:00:00.000Z
sensor.elmatare_current_l3,3.0829650256666667,2026-01-08T11:00:00.000Z
sensor.elmatare_current_l3,2.7968086043333327,2026-01-08T12:00:00.000Z
sensor.elmatare_current_l3,2.3748377996944448,2026-01-08T13:00:00.000Z
sensor.elmatare_current_l3,2.3822524483055556,2026-01-08T14:00:00.000Z
sensor.elmatare_current_l3,2.7519842165277777,2026-01-08T15:00:00.000Z
sensor.elmatare_current_l3,2.932415032666666,2026-01-08T16:00:00.000Z
sensor.elmatare_current_l3,2.201923598527778,2026-01-08T17:00:00.000Z
sensor.elmatare_current_l3,2.231071966944444,2026-01-08T18:00:00.000Z
sensor.elmatare_current_l3,2.4047975194444446,2026-01-08T19:00:00.000Z
sensor.elmatare_current_l3,3.249497467638889,2026-01-08T20:00:00.000Z
sensor.elmatare_current_l3,3.6833702909444437,2026-01-08T21:00:00.000Z
sensor.elmatare_current_l3,3.702676172083333,2026-01-08T22:00:00.000Z
sensor.elmatare_current_l3,7.115631199055554,2026-01-08T23:00:00.000Z
sensor.elmatare_current_l3,10.09502150338889,2026-01-09T00:00:00.000Z
sensor.elmatare_current_l3,10.387705154999999,2026-01-09T01:00:00.000Z
sensor.elmatare_current_l3,8.380451304833334,2026-01-09T02:00:00.000Z
sensor.elmatare_current_l3,8.276469797277777,2026-01-09T03:00:00.000Z
sensor.elmatare_current_l3,7.647052582694445,2026-01-09T04:00:00.000Z
sensor.elmatare_current_l3,9.597653583555555,2026-01-09T05:00:00.000Z
